file_name,segments
across_5943.txt, 1-288-635-951-1299
across_5976.txt, 1-473-892-2251-2724
across_6015.txt, 1-391-707-1124-1448
across_6024.txt, 1-776-1261-1579-2189
across_6032.txt, 1-448-978-1525-2057
across_6035.txt, 1-513-964-1525-1834
across_6039.txt, 1-326-692-1035-1395
across_6047.txt, 1-1133-1579-1918-2239
across_6077.txt, 1-404-833-1153-1541
across_6085.txt, 1-431-738-1067-1432
across_6091.txt, 1-1920-2298-2606-3052
across_6118.txt, 1-474-835-1291-1621
across_6121.txt, 1-500-867-1290-1611
across_6160.txt, 1-437-913-1292-1638
across_6196.txt, 1-418-769-1116-1550
across_6197.txt, 1-454-818-1162-1575
across_6252.txt, 1-297-732-1163-1588
across_6261.txt, 1-391-858-1272-1731
across_6310.txt, 1-347-709-1105-1538
across_6322.txt, 1-423-888-1343-1837
across_6369.txt, 1-480-853-1700-2155
across_6400.txt, 1-400-754-1090-1558
across_6404.txt, 1-355-871-1234-1687
across_6411.txt, 1-374-869-1342-1773
across_6414.txt, 1-457-893-1949-2320
across_6440.txt, 1-390-818-1169-1571
across_6446.txt, 1-558-1005-1704-2114
across_6453.txt, 1-653-1123-1448-2068
across_6472.txt, 1-419-1566-1936-2291
across_6475.txt, 1-6894-7273-7663-7985
across_6478.txt, 1-389-713-1060-1506
across_6480.txt, 1-451-795-1125-1521
across_6483.txt, 1-461-995-1320-1803
across_6491.txt, 1-511-1004-1405-1807
across_6525.txt, 1-549-1014-1465-1927
across_6527.txt, 1-352-819-1341-1719
across_6543.txt, 1-346-836-1420-1763
across_6552.txt, 1-501-909-1347-1685
across_6580.txt, 1-356-755-1136-5532
across_6596.txt, 1-1990-2410-2773-3184
across_6598.txt, 1-388-731-1108-1498
across_6614.txt, 1-411-1062-1548-2003
across_6643.txt, 1-362-721-1358-1685
across_6665.txt, 1-346-824-1190-1482
across_6683.txt, 1-424-1202-1550-1974
across_6688.txt, 1-402-847-1258-1738
across_6707.txt, 1-584-1088-1490-2015
across_6739.txt, 1-350-650-1060-1454
across_6742.txt, 1-463-966-1353-1749
across_6749.txt, 1-475-921-1467-1929
across_6834.txt, 1-330-926-1296-1738
across_6882.txt, 1-484-879-1246-1597
across_6884.txt, 1-472-873-1246-1623
across_6886.txt, 1-520-883-1322-1714
across_6888.txt, 1-344-822-1348-1800
across_6939.txt, 1-347-1032-1377-2359
across_6976.txt, 1-379-940-1359-1673
across_6987.txt, 1-443-964-1314-1667
across_7001.txt, 1-511-849-1177-1613
across_7028.txt, 1-497-848-1429-1922
across_7061.txt, 1-380-748-1102-1450
across_7062.txt, 1-369-797-1133-1565
across_7073.txt, 1-1034-1450-1896-2312
across_7086.txt, 1-320-761-1229-1591
across_7089.txt, 1-325-2159-2490-2984
across_7140.txt, 1-475-990-1385-2058
across_7152.txt, 1-630-1153-1606-1938
across_7154.txt, 1-344-811-1226-1631
across_7159.txt, 1-463-821-1210-1625
across_7163.txt, 1-481-1004-1392-1848
across_7166.txt, 1-1720-2201-2569-2905
across_7189.txt, 1-1481-1996-2329-2683
across_7212.txt, 1-346-866-1336-1787
across_7215.txt, 1-397-923-1262-1594
across_7269.txt, 1-311-648-1090-1470
across_7271.txt, 1-353-753-1187-1510
across_7292.txt, 1-444-773-1118-1435
across_7310.txt, 1-412-735-1121-1562
across_7320.txt, 1-311-778-1318-1762
across_7324.txt, 1-316-775-1128-1556
across_7337.txt, 1-508-816-1203-2419
across_7347.txt, 1-396-720-1051-1405
across_7361.txt, 1-349-1357-1741-2279
across_7365.txt, 1-350-675-1108-1432
across_7375.txt, 1-385-831-2231-2676
across_7388.txt, 1-371-746-1170-1582
across_7429.txt, 1-404-751-1257-1732
across_7455.txt, 1-385-730-1112-1544
across_7471.txt, 1-357-725-1063-1493
across_7490.txt, 1-382-821-1191-1642
across_7512.txt, 1-584-1104-1554-1917
across_7531.txt, 1-402-813-1389-1832
across_7554.txt, 1-297-732-1170-1491
across_7555.txt, 1-350-766-1088-1647
across_7576.txt, 1-465-802-1195-1722
across_7584.txt, 1-314-629-1004-1342
across_7586.txt, 1-422-891-1371-1730
across_7607.txt, 1-382-800-1195-1620
across_7615.txt, 1-337-842-1223-1563
across_7634.txt, 1-335-780-1067-1415
across_7636.txt, 1-419-867-1366-1772
across_7639.txt, 1-396-988-1321-1665
across_7671.txt, 1-305-659-1089-1490
across_7691.txt, 1-402-734-1056-1561
across_7698.txt, 1-304-794-1171-1523
across_7718.txt, 1-394-715-1044-1406
across_7739.txt, 1-423-1268-1750-2231
across_7788.txt, 1-527-1003-1362-1749
across_7791.txt, 1-302-671-1051-1436
across_7795.txt, 1-502-927-1336-1640
across_7797.txt, 1-450-771-1256-1755
across_7802.txt, 1-481-999-1364-1723
across_7832.txt, 1-347-766-1160-1550
across_7856.txt, 1-410-1106-1860-2249
across_7860.txt, 1-374-788-1187-1581
across_7867.txt, 1-405-834-1320-1653
across_7869.txt, 1-473-786-1134-1510
across_7884.txt, 1-478-781-1436-1837
across_7911.txt, 1-344-854-1241-1607
across_7916.txt, 1-400-741-1099-1497
across_7928.txt, 1-456-853-1180-1540
across_7930.txt, 1-325-750-1165-1503
across_7945.txt, 1-441-747-1168-2718
across_7959.txt, 1-343-706-1199-1604
across_7963.txt, 1-402-845-1176-1690
across_7975.txt, 1-352-694-1012-1403
across_7977.txt, 1-674-1172-1646-1956
across_7990.txt, 1-353-779-1208-1674
across_7994.txt, 1-494-930-1420-1901
across_8003.txt, 1-428-752-1191-1518
across_8026.txt, 1-327-723-1048-1621
across_8027.txt, 1-358-780-1197-1605
across_8047.txt, 1-472-908-1308-2578
across_8053.txt, 1-496-856-1211-1507
across_8097.txt, 1-732-1126-1566-2035
across_8104.txt, 1-405-828-1188-1619
across_8115.txt, 1-314-927-1387-1781
across_8129.txt, 1-372-787-3941-4286
across_8144.txt, 1-489-991-1369-1690
across_8171.txt, 1-705-1213-1796-2292
across_8220.txt, 1-352-730-1173-1537
across_8227.txt, 1-360-714-1046-1396
across_8243.txt, 1-503-904-1244-1699
across_8251.txt, 1-366-677-1956-2436
across_8264.txt, 1-324-669-963-1391
across_8277.txt, 1-313-799-1109-1555
across_8322.txt, 1-330-815-1263-1752
across_8363.txt, 1-1040-1497-1875-3615
across_8370.txt, 1-446-845-1459-1931
across_8386.txt, 1-407-779-1065-1414
across_8394.txt, 1-420-728-1092-1403
across_8438.txt, 1-466-779-1124-1492
across_8461.txt, 1-816-1339-1779-2119
across_8489.txt, 1-486-891-1227-1760
across_8493.txt, 1-361-685-1022-1397
across_8541.txt, 1-359-703-1147-1656
across_8567.txt, 1-492-829-1162-1515
across_8574.txt, 1-1670-2039-2392-2791
across_8583.txt, 1-425-928-1312-1746
across_8592.txt, 1-315-736-1143-1665
across_8594.txt, 1-312-725-1184-1603
across_8634.txt, 1-393-834-1199-1585
across_8654.txt, 1-484-836-1215-1522
across_8668.txt, 1-392-888-1343-1729
across_8703.txt, 1-347-730-1091-1474
across_8717.txt, 1-336-820-1112-1502
across_8744.txt, 1-446-981-1344-1798
across_8750.txt, 1-429-816-1191-1572
across_8755.txt, 1-432-1282-1738-2206
across_8756.txt, 1-354-708-1203-1621
across_8758.txt, 1-408-937-1325-1765
across_8760.txt, 1-314-669-1069-1378
across_8787.txt, 1-565-1151-1673-2225
across_8791.txt, 1-376-781-1091-1427
across_8799.txt, 1-366-750-1107-1502
across_8801.txt, 1-383-822-1286-2399
across_8805.txt, 1-474-816-1188-2090
across_8829.txt, 1-328-775-1080-1478
across_8836.txt, 1-412-973-1448-1841
across_8867.txt, 1-425-830-1172-1585
across_8868.txt, 1-542-1696-2181-2558
across_8882.txt, 1-841-1290-1913-2308
across_8883.txt, 1-368-727-1073-1421
across_8885.txt, 1-396-955-1341-1699
across_8913.txt, 1-339-653-1036-1479
across_8928.txt, 1-402-833-1363-1839
across_8950.txt, 1-374-798-1216-1625
across_9009.txt, 1-415-808-1179-1663
across_9012.txt, 1-1218-1592-2065-2457
across_9026.txt, 1-394-729-1084-1524
across_9029.txt, 1-423-778-1153-1529
across_9080.txt, 1-518-1124-1619-2174
across_9084.txt, 1-324-710-1122-1511
across_9115.txt, 1-524-948-1441-1775
across_9122.txt, 1-388-726-1140-1575
across_9130.txt, 1-418-826-1257-1768
across_9138.txt, 1-415-1065-1431-1831
across_9165.txt, 1-452-947-1492-1841
across_9169.txt, 1-389-957-1311-1652
across_9177.txt, 1-1233-1708-2120-2447
across_9208.txt, 1-518-936-1276-1721
across_9236.txt, 1-339-765-1118-1513
across_9237.txt, 1-390-783-1121-1493
across_9241.txt, 1-402-1840-2183-2665
across_9270.txt, 1-557-919-1357-1673
across_9272.txt, 1-369-846-1389-1828
across_9276.txt, 1-386-2038-2434-3620
across_9277.txt, 1-406-924-1330-1724
across_9322.txt, 1-338-2012-2371-3101
across_9360.txt, 1-375-1215-1552-2025
across_9366.txt, 1-581-870-1262-1552
across_9430.txt, 1-462-829-2092-2535
across_9443.txt, 1-311-1003-1489-1998
across_9451.txt, 1-309-684-994-1469
across_9469.txt, 1-434-916-1495-1892
across_9476.txt, 1-409-808-1201-1547
across_9478.txt, 1-448-791-1271-1620
across_9499.txt, 1-425-779-1260-1624
across_9501.txt, 1-485-816-1142-1465
across_9524.txt, 1-561-915-1367-1772
across_9532.txt, 1-1439-1889-2283-2599
across_9546.txt, 1-374-710-1448-1804
across_9557.txt, 1-422-876-1275-1740
across_9564.txt, 1-569-977-1433-1818
across_9567.txt, 1-328-661-1028-1330
across_9584.txt, 1-425-768-1067-1538
across_9586.txt, 1-459-905-1642-1993
across_9614.txt, 1-352-683-1153-1749
across_9625.txt, 1-472-828-1174-1645
across_9693.txt, 1-450-1503-1946-2433
across_9711.txt, 1-363-795-1180-1540
across_9752.txt, 1-524-1059-1505-1954
across_9793.txt, 1-381-794-1286-1704
across_9818.txt, 1-398-4885-5376-5836
across_9826.txt, 1-517-1936-2388-2807
across_9830.txt, 1-1548-1903-2331-2742
across_9842.txt, 1-1002-1528-1862-2256
across_9856.txt, 1-538-1004-1543-1915
across_9858.txt, 1-684-1132-1465-1848
across_9886.txt, 1-383-785-1131-1443
across_9901.txt, 1-429-862-1274-1670
across_9907.txt, 1-785-1161-1873-2346
across_9910.txt, 1-359-784-1084-1587
across_9931.txt, 1-420-898-1322-1734
within_10072.txt, 1-351-727-1267-1644
within_1020.txt, 1-528-880-1334-1746
within_10224.txt, 1-485-845-1129-1559
within_10282.txt, 1-317-697-1044-1457
within_10445.txt, 1-460-921-1331-1788
within_10554.txt, 1-660-1346-1868-2459
within_10619.txt, 1-458-856-1194-1593
within_10656.txt, 1-377-802-1154-1674
within_1067.txt, 1-323-642-1072-1494
within_10810.txt, 1-412-823-1098
within_10980.txt, 1-548-1076-1484-2024
within_1100.txt, 1-468-827-1271-1639
within_11020.txt, 1-548-1088-1563-2273
within_11059.txt, 1-360-724-1064-1400
within_11061.txt, 1-502-1021-1433-2222
within_1108.txt, 1-405-952-1453-1864
within_1109.txt, 1-362-785-1226-1668
within_11094.txt, 1-404-738-1070-1534
within_11103.txt, 1-520-1021-1810-2238
within_11417.txt, 1-503-838-1212-1518
within_11463.txt, 1-423-831-1623-2059
within_11602.txt, 1-380-774-1394
within_11612.txt, 1-458-1221-1833-2276
within_11623.txt, 1-316-699-1089-1485
within_11680.txt, 1-481-811-1167-1520
within_11787.txt, 1-362-2028-2334-3977
within_11789.txt, 1-328-861-1176-1559
within_1182.txt, 1-467-971-1769-2203
within_11961.txt, 1-377-786-1405-1931
within_12025.txt, 1-503-896-1246-1791
within_12036.txt, 1-321-706-1093
within_12069.txt, 1-661-1177-1615-2091
within_12120.txt, 1-330-785-1180-1586
within_1215.txt, 1-465-824-1205-1637
within_12245.txt, 1-468-801-1124-1473
within_12279.txt, 1-667-985-1391-1781
within_12283.txt, 1-372-718-1044-1634
within_12288.txt, 1-1153-1476-1787-3704
within_12338.txt, 1-516-835-1626-2410
within_12387.txt, 1-366-995-1422-2930
within_12413.txt, 1-465-895-1919-2326
within_1257.txt, 1-459-804-1212
within_12732.txt, 1-292-732-1115-1526
within_12828.txt, 1-327-805-1338-1709
within_12901.txt, 1-425-831-1217-1551
within_12936.txt, 1-385-930-1406-1764
within_12938.txt, 1-363-762-1152
within_12974.txt, 1-439-824-1706-2159
within_13016.txt, 1-400-828-1359-1700
within_1317.txt, 1-367-664-1128-1512
within_13208.txt, 1-301-777-1056-2274
within_13455.txt, 1-347-825-1301-1711
within_13491.txt, 1-405-783-1136-1457
within_13499.txt, 1-422-833-1278-1610
within_13512.txt, 1-372-740-1220-1688
within_13541.txt, 1-326-765-1131-1467
within_13591.txt, 1-301-699-1009-1369
within_13735.txt, 1-340-755-1217-1567
within_13742.txt, 1-723-1117-1496-1789
within_13788.txt, 1-343-689-1128-1514
within_13794.txt, 1-370-719-1218-1648
within_13838.txt, 1-464-953-1275-1633
within_13927.txt, 1-387-890-1314
within_13959.txt, 1-545-914-1237-1687
within_14001.txt, 1-654-1076-1448
within_14005.txt, 1-412-885-1230
within_1422.txt, 1-603-910-1290
within_14354.txt, 1-453-948-1663-2078
within_14401.txt, 1-452-842-1267
within_14572.txt, 1-418-888-1257-1582
within_14573.txt, 1-395-797-1100-1502
within_14692.txt, 1-418-939-1496-2249
within_14706.txt, 1-370-735-1316-1687
within_14726.txt, 1-324-691-1013-1435
within_14765.txt, 1-456-892-1703-2274
within_14773.txt, 1-542-1377-1887-2291
within_14816.txt, 1-348-687-1041-1453
within_14856.txt, 1-729-1289-1863-2464
within_14857.txt, 1-474-990-1374-1760
within_14912.txt, 1-472-795-1217-1554
within_14960.txt, 1-389-748-1073-1379
within_1498.txt, 1-411-960-1280-1692
within_14990.txt, 1-434-783-1162-1533
within_15046.txt, 1-510-965-1306-1626
within_15188.txt, 1-736-1495-1889-2639
within_15224.txt, 1-708-1141-1586-2157
within_15256.txt, 1-332-885-1199-2566
within_15294.txt, 1-311-770-1091-1374
within_153.txt, 1-336-805-1103-1485
within_15497.txt, 1-380-855-1220-1727
within_15513.txt, 1-452-821-1178-1671
within_1557.txt, 1-370-806-1313-1682
within_15596.txt, 1-275-1244-1683-1877
within_15666.txt, 1-845-1329-1620
within_15698.txt, 1-282-549-857-1130
within_1582.txt, 1-460-780-1252
within_15834.txt, 1-464-862-1266-1657
within_16160.txt, 1-3278-3761-4273-4615
within_16170.txt, 1-364-770-1130-1631
within_16212.txt, 1-361-870-1390-1914
within_1624.txt, 1-525-1007-1479-1899
within_16248.txt, 1-360-663-950-1306
within_16435.txt, 1-391-715-3531
within_165.txt, 1-386-761-1110-1588
within_16662.txt, 1-449-777-1214-1564
within_16763.txt, 1-476-1201-1871-2257
within_16870.txt, 1-416-1042-1531-1896
within_17048.txt, 1-345-812-1177-1518
within_17088.txt, 1-456-934-1433-1889
within_17253.txt, 1-383-772-1188-1627
within_17324.txt, 1-354-1511-1975-2323
within_17499.txt, 1-300-703-1130
within_17588.txt, 1-469-832-1284-1697
within_17702.txt, 1-418-857-1431-1983
within_17704.txt, 1-757-1525-2097-2705
within_17742.txt, 1-867-1326-1789-2235
within_17832.txt, 1-380-793-1672-2059
within_18011.txt, 1-403-739-1186-1520
within_18081.txt, 1-473-863-1219-1535
within_18133.txt, 1-488-781-1181-1563
within_18162.txt, 1-454-842-1186-1483
within_18236.txt, 1-390-813-1160-1577
within_18259.txt, 1-457-997-1311-1715
within_18380.txt, 1-450-764-1187
within_18422.txt, 1-428-786-1365
within_18468.txt, 1-523-874-1178-2010
within_1856.txt, 1-304-705-1054-1405
within_18664.txt, 1-313-738-1114-1572
within_18772.txt, 1-614-1141-1531-2051
within_18782.txt, 1-387-738-1080-1596
within_18800.txt, 1-368-815-1221-1656
within_18857.txt, 1-607-1032-1416-1997
within_18889.txt, 1-376-810-1196-1693
within_19011.txt, 1-586-1240-1638-2144
within_19027.txt, 1-692-1906-2236-2803
within_1941.txt, 1-889-1349-1864-2254
within_19431.txt, 1-544-1274-1673-1989
within_19660.txt, 1-516-974-1417-2200
within_19679.txt, 1-342-1314-1684-2179
within_19698.txt, 1-504-997-1586-2391
within_19810.txt, 1-388-743-1208-2192
within_19923.txt, 1-324-820-1171-1516
within_19948.txt, 1-329-741-1097-1409
within_19952.txt, 1-404-844-1233-1682
within_20030.txt, 1-508-895-1218-1646
within_20078.txt, 1-502-1296-2028-2807
within_20114.txt, 1-447-957-1361
within_20121.txt, 1-453-876-1207-1766
within_20134.txt, 1-333-770-1205-1663
within_20154.txt, 1-476-875-1232
within_20162.txt, 1-532-919-1423-2307
within_20279.txt, 1-582-1100-1624-1955
within_20323.txt, 1-477-1117-1451-2254
within_20416.txt, 1-505-925-1257-1603
within_20463.txt, 1-261-716-1229-1935
within_20465.txt, 1-418-797-1261-1753
within_20511.txt, 1-368-779-1089-1465
within_20599.txt, 1-327-685-1023-1429
within_20617.txt, 1-651-1155-1540-1980
within_20707.txt, 1-425-752-1223-1636
within_20719.txt, 1-683-1253-1722-2244
within_2074.txt, 1-336-701-987-1388
within_20778.txt, 1-463-879-1365-2078
within_21000.txt, 1-372-777-1081-1521
within_21024.txt, 1-321-731-1927-2529
within_21031.txt, 1-351-858-1712-2114
within_21062.txt, 1-838-1653-2060-2368
within_21064.txt, 1-313-1139-1493-1850
within_21161.txt, 1-454-882-1271-2187
within_21172.txt, 1-358-666-1156-1457
within_21212.txt, 1-348-779-1212
within_21238.txt, 1-409-785-1205-1581
within_21244.txt, 1-305-822-1300-1729
within_21269.txt, 1-633-1042-1586-2585
within_21337.txt, 1-350-682-1119-1441
within_21398.txt, 1-355-734-1098-1497
within_21462.txt, 1-628-938-1605-1945
within_21683.txt, 1-386-822-1390-1865
within_21713.txt, 1-356-966-1496-1930
within_21751.txt, 1-1668-2034-2549-2981
within_21752.txt, 1-553-1030-1864-2200
within_21823.txt, 1-307-716-1081-1475
within_21830.txt, 1-547-1054-1716-2153
within_21908.txt, 1-445-909-1325-1650
within_21934.txt, 1-698-1295-1593-2473
within_21950.txt, 1-483-868-1424-1856
within_21973.txt, 1-458-873-1437
within_21995.txt, 1-686-1035-1506-2473
within_22016.txt, 1-430-878-1268
within_22039.txt, 1-464-832-1232-1506
within_22055.txt, 1-968-1439-2124-2588
within_22079.txt, 1-486-798-1176
within_22139.txt, 1-412-905-1488-2226
within_22185.txt, 1-718-1363-2096-2550
within_22410.txt, 1-403-871-1240-1665
within_22440.txt, 1-517-1309-1642-2019
within_22558.txt, 1-428-776-1284-1706
within_22569.txt, 1-747-1470-1794-2364
within_22607.txt, 1-417-1219-1675-2050
within_22657.txt, 1-343-810-1278-1767
within_22713.txt, 1-488-845-1174-1553
within_22756.txt, 1-899-1427-1941-2576
within_22762.txt, 1-379-780-1278-2181
within_22763.txt, 1-422-752-1065-1597
within_22884.txt, 1-419-777-1291-1620
within_22920.txt, 1-653-1062-2016-2683
within_22923.txt, 1-417-767-1460-1743
within_23002.txt, 1-400-734-1192-1618
within_23011.txt, 1-424-805-1382-1782
within_23032.txt, 1-452-791-1295-2039
within_23061.txt, 1-358-859-1256-1656
within_23106.txt, 1-542-1054-1748-2156
within_23139.txt, 1-353-690-971-1305
within_2316.txt, 1-386-864-1323-1634
within_23168.txt, 1-335-708-1133-1507
within_23361.txt, 1-387-809-1140-1486
within_23375.txt, 1-438-851-1357-1741
within_23398.txt, 1-340-701-1304-1690
within_23409.txt, 1-414-932-1341-1794
within_2356.txt, 1-525-964-1374-1872
within_23591.txt, 1-311-673-1169-1548
within_23635.txt, 1-386-838-1291
within_23707.txt, 1-510-985-1529-2046
within_23819.txt, 1-376-744-1108-1519
within_23827.txt, 1-409-809-1222-1623
within_23874.txt, 1-586-1518-1924-2414
within_23914.txt, 1-444-960-1417-1711
within_23994.txt, 1-682-1571-1951-2446
within_24155.txt, 1-475-852-1255-1631
within_24168.txt, 1-367-695-1033-1444
within_2418.txt, 1-448-902-1359-1642
within_24273.txt, 1-323-683-1256-1549
within_24303.txt, 1-316-706-1044-1460
within_24305.txt, 1-281-758-1463-2068
within_24397.txt, 1-556-1200-1645-2200
within_24634.txt, 1-361-766-1174-1517
within_24639.txt, 1-306-622-1045-1422
within_2472.txt, 1-444-1316-1682-2087
within_24732.txt, 1-481-967-1351-2043
within_24775.txt, 1-714-1553-3159-3961
within_24922.txt, 1-487-1057-1421-1798
within_24923.txt, 1-502-909-1367-1790
within_24932.txt, 1-454-1223-2096-2503
within_24972.txt, 1-354-730-1216-1758
within_24991.txt, 1-790-1295-1882-2280
within_25008.txt, 1-717-1239-2147
within_25009.txt, 1-925-1661-3262
within_25044.txt, 1-399-1188-1651-2156
within_2527.txt, 1-527-1173-1637-2093
within_25281.txt, 1-1031-2843-4051
within_25284.txt, 1-513-837-1149
within_25337.txt, 1-478-943-1266-1583
within_25370.txt, 1-487-810-1313-1798
within_25382.txt, 1-808-1330-2054-2433
within_25426.txt, 1-411-865-1177-1508
within_25449.txt, 1-1091-1717-2062-2489
within_25522.txt, 1-376-1215-1737-2262
within_25525.txt, 1-328-754-2047-2568
within_25624.txt, 1-456-833-1317-1861
within_25698.txt, 1-468-997-1362-1754
within_25790.txt, 1-506-810-1188-1593
within_25917.txt, 1-347-684-1279-1686
within_25956.txt, 1-428-1038-1390-1758
within_25969.txt, 1-333-650-1018-1406
within_25989.txt, 1-519-882-1276-1686
within_26044.txt, 1-347-657-1035-1380
within_26077.txt, 1-419-734-1179-1536
within_26173.txt, 1-504-945-1373-1823
within_2630.txt, 1-339-969-1748-2102
within_26327.txt, 1-520-871-1265-1746
within_26339.txt, 1-409-861-1264-1822
within_26364.txt, 1-382-835-1246-1548
within_26437.txt, 1-450-770-1170-1512
within_26474.txt, 1-327-782-1715-2195
within_26494.txt, 1-317-678-1029-1356
within_26597.txt, 1-358-674-1065-1508
within_26615.txt, 1-415-786-1191-1606
within_26727.txt, 1-878-1324-1654-2215
within_26779.txt, 1-372-761-1122-1652
within_26784.txt, 1-576-1186-1583-2363
within_26788.txt, 1-358-759-1217-1595
within_26936.txt, 1-379-685-1127-1732
within_26951.txt, 1-460-755-1300-1758
within_26986.txt, 1-404-938-1371-1780
within_27014.txt, 1-491-973-1366-1847
within_2704.txt, 1-393-830-1178-1523
within_27042.txt, 1-503-957-1545-2105
within_27046.txt, 1-397-777-1192-2189
within_27134.txt, 1-373-890-1196-1670
within_27157.txt, 1-497-999-1367-1756
within_27227.txt, 1-407-687-1132-1551
within_2725.txt, 1-360-730-1086-1475
within_27263.txt, 1-439-921-1391-2464
within_27289.txt, 1-335-811-1359-1796
within_27352.txt, 1-487-894-1419-1884
within_27507.txt, 1-356-695-1010-1308
within_27513.txt, 1-415-978-1315-1750
within_27634.txt, 1-420-857-1322-1708
within_2777.txt, 1-545-879-1263-1580
within_27870.txt, 1-529-946-1542-1971
within_27890.txt, 1-868-1172-1569
within_27966.txt, 1-356-804-1179-1716
within_28049.txt, 1-366-1111-1606-2285
within_28156.txt, 1-1048-1425-1866-2293
within_28173.txt, 1-557-1187-1677-2047
within_28297.txt, 1-679-1023-1483-2238
within_28300.txt, 1-1048-1605-2046-2527
within_28412.txt, 1-447-737-1237-1749
within_28428.txt, 1-434-821-1279
within_28470.txt, 1-423-991-1606-1929
within_28525.txt, 1-404-848-1281-1624
within_28598.txt, 1-436-879-1918-2363
within_28615.txt, 1-420-959-1624-2117
within_28685.txt, 1-444-1483-1918-2300
within_28847.txt, 1-379-788-1282-2489
within_28888.txt, 1-387-774-1142-1562
within_28922.txt, 1-328-804-1254-1701
within_28966.txt, 1-402-854-1364-1668
within_28967.txt, 1-332-693-1083-1501
within_29130.txt, 1-588-1096-1582-2057
within_29131.txt, 1-489-802-1593-2037
within_29176.txt, 1-457-1074-1557
within_29188.txt, 1-507-1437-2508-2915
within_29189.txt, 1-445-1010-1409-2200
within_29299.txt, 1-350-698-1093-1421
within_29617.txt, 1-371-735-1131-1432
within_29623.txt, 1-698-1002-1400-1960
within_29750.txt, 1-348-747-1098-1471
within_29770.txt, 1-499-1419-1834-2214
within_29789.txt, 1-364-662-1172-1571
within_29898.txt, 1-375-738-1179-1601
within_29985.txt, 1-290-771-1240-1593
within_30083.txt, 1-412-806-1152-1588
within_30131.txt, 1-339-846-1252-1642
within_3017.txt, 1-312-626-1111-1532
within_30305.txt, 1-508-967-1294-1647
within_30437.txt, 1-400-815-1444
within_30456.txt, 1-356-675-993-1391
within_30489.txt, 1-630-1045-2544
within_30591.txt, 1-305-749-1057-1414
within_30653.txt, 1-449-901-1313-2606
within_30686.txt, 1-404-763-1084-1390
within_30709.txt, 1-381-717-2047-2501
within_30823.txt, 1-673-977-2311-2772
within_30831.txt, 1-782-1158-1926-2331
within_30843.txt, 1-805-1125-1563-1991
within_30851.txt, 1-378-786-1270-1676
within_30859.txt, 1-423-771-1106-1597
within_30939.txt, 1-397-836-1181-1569
within_31080.txt, 1-456-878-1396-1932
within_31094.txt, 1-382-769-1895-2294
within_31143.txt, 1-380-719-1169
within_31147.txt, 1-315-813-1170-1468
within_31180.txt, 1-379-713-1198-1651
within_31288.txt, 1-812-1270-1643-2128
within_31432.txt, 1-338-730-1146-1526
within_31447.txt, 1-437-822-1168-1892
within_31533.txt, 1-649-1085-1557-2147
within_31569.txt, 1-292-694-1000
within_31838.txt, 1-414-1020-1506-1936
within_31847.txt, 1-480-953-1329-1656
within_31852.txt, 1-467-893-1252-1621
within_31885.txt, 1-326-685-991-1399
within_31920.txt, 1-828-1446-2009-2396
within_32008.txt, 1-388-951-1569-2396
within_32033.txt, 1-1009-1503-1820-2235
within_32037.txt, 1-325-934-1278-1784
within_32132.txt, 1-388-830-1171-1627
within_3214.txt, 1-406-931-1282-1705
within_32259.txt, 1-700-1460-2051-2463
within_32552.txt, 1-559-940-1428-2128
within_32557.txt, 1-820-1832-2137-2427
within_32570.txt, 1-603-1022-1539-1899
within_3277.txt, 1-326-704-1134-1632
within_32846.txt, 1-480-919-1298-2005
within_32977.txt, 1-334-632-986-1288
within_32978.txt, 1-788-1349-1723-2119
within_32980.txt, 1-302-634-1071-1352
within_33016.txt, 1-298-691-1088-1571
within_33134.txt, 1-664-1209-1573-2532
within_33172.txt, 1-363-829-1176-1580
within_33411.txt, 1-379-843-1290-1758
within_33437.txt, 1-763-1427-1833-2281
within_33464.txt, 1-297-640-1013-1403
within_33477.txt, 1-373-787-1241
within_33497.txt, 1-846-1399-1857-2195
within_33595.txt, 1-474-866-1457-2031
within_33596.txt, 1-492-907-1352
within_33627.txt, 1-318-788-1283-1647
within_33697.txt, 1-395-990-1512-1950
within_33735.txt, 1-343-706-1083
within_33768.txt, 1-344-859-1254-2152
within_33855.txt, 1-363-877-1233-1590
within_33905.txt, 1-457-854-1191-1571
within_33938.txt, 1-376-797-1216
within_33994.txt, 1-567-1061-1402-1831
within_34069.txt, 1-338-773-1261-1720
within_34104.txt, 1-549-1003-1429-1737
within_34252.txt, 1-472-865-1303-1809
within_34392.txt, 1-487-854-1194-1574
within_34445.txt, 1-612-1086-1580-2318
within_34539.txt, 1-380-772-1135
within_34559.txt, 1-1433-1875-2236
within_34622.txt, 1-387-820-1132-1526
within_34627.txt, 1-362-720-2152
within_34756.txt, 1-354-742-1204-2251
within_34793.txt, 1-636-1158-1549-2535
within_34880.txt, 1-328-617-1007-2130
within_34900.txt, 1-439-754-1058-1545
within_34974.txt, 1-470-1042-1440-1982
within_35151.txt, 1-1141-1482-1907-2213
within_35216.txt, 1-425-1006-1638-2280
within_35467.txt, 1-573-1508-1868-2398
within_35509.txt, 1-763-1098-1577-1920
within_35529.txt, 1-1454-2052-2614
within_35601.txt, 1-365-691-1115-1941
within_3561.txt, 1-391-722-1185-2235
within_35660.txt, 1-502-918-1270-1963
within_35693.txt, 1-344-744-1037-1544
